user_id,failed_logins,login_hour,new_devices,downloads_per_day,external_shares,sensitive_file_access,privilege_requests,label
USER_06066,3,0,1,139,2,14,3,1
USER_06067,1,8,0,9,2,2,0,0
USER_06068,0,11,0,15,2,1,0,0
USER_06069,0,11,0,25,1,4,0,0
USER_06070,4,12,1,26,1,1,0,0
USER_06071,4,22,2,98,6,12,2,1
USER_06072,0,19,0,35,2,6,0,0
USER_06073,2,12,0,27,2,4,1,1
USER_06074,0,8,1,52,1,1,0,0
USER_06075,4,8,2,128,6,11,2,1
USER_06076,2,12,0,19,1,2,1,0
USER_06077,0,20,1,41,0,2,2,0
USER_06078,2,14,1,63,0,2,1,0
USER_06079,0,16,0,10,2,3,0,0
USER_06080,6,22,2,49,8,4,2,0
USER_06081,1,14,1,11,0,0,0,0
USER_06082,3,11,1,58,1,1,0,0
USER_06083,1,13,1,8,2,3,0,0
USER_06084,1,10,0,38,1,6,0,0
USER_06085,4,11,1,35,0,2,0,0
USER_06086,0,9,2,57,6,12,1,1
USER_06087,3,14,0,37,1,2,0,0
USER_06088,5,14,0,39,0,1,0,0
USER_06089,0,11,0,33,1,3,0,0
USER_06090,7,8,1,83,4,8,3,1
USER_06091,0,13,1,14,2,3,0,0
USER_06092,2,14,0,37,0,1,0,0
USER_06093,0,17,0,12,1,2,0,1
USER_06094,3,10,0,7,0,1,0,0
USER_06095,3,3,1,88,4,11,1,1
USER_06096,2,19,0,14,0,4,0,0
USER_06097,5,15,0,37,1,5,0,0
USER_06098,1,16,0,29,1,3,1,0
USER_06099,0,12,1,51,1,3,2,0
USER_06100,2,12,0,50,0,1,0,0
USER_06101,1,9,0,39,3,4,0,1
USER_06102,3,20,1,12,0,3,1,0
USER_06103,4,4,2,59,6,6,2,1
USER_06104,6,13,0,59,5,11,2,1
USER_06105,0,17,0,25,1,2,0,0
USER_06106,3,0,3,16,3,9,0,1
USER_06107,4,1,1,118,5,6,2,1
USER_06108,0,15,0,5,0,3,1,0
USER_06109,6,17,0,17,1,3,0,0
USER_06110,1,8,0,58,0,0,0,0
USER_06111,2,14,0,21,0,2,2,0
USER_06112,0,9,0,44,1,4,0,0
USER_06113,1,13,0,60,0,1,1,0
USER_06114,2,5,2,69,7,6,0,1
USER_06115,2,7,0,17,0,3,0,0
USER_06116,2,4,0,41,9,9,2,1
USER_06117,4,10,0,12,1,2,0,0
USER_06118,2,14,0,23,1,2,0,0
USER_06119,5,21,1,100,5,6,4,1
USER_06120,0,15,0,5,1,4,1,0
USER_06121,0,12,0,31,0,6,0,0
USER_06122,1,13,1,18,0,5,1,1
USER_06123,0,14,0,16,0,6,0,0
USER_06124,3,3,0,42,0,3,0,0
USER_06125,0,9,0,28,1,3,0,0
USER_06126,2,18,1,12,0,4,0,0
USER_06127,2,9,0,30,2,3,0,0
USER_06128,1,9,0,51,0,4,0,0
USER_06129,2,12,0,45,0,1,0,0
USER_06130,1,16,0,47,0,3,0,0
USER_06131,3,8,0,25,1,4,0,1
USER_06132,2,12,0,19,1,2,0,0
USER_06133,2,3,1,198,5,11,2,1
USER_06134,0,14,0,74,2,1,0,0
USER_06135,0,10,1,21,1,5,0,0
USER_06136,1,17,0,18,1,6,0,0
USER_06137,7,7,2,590,9,5,2,1
USER_06138,2,15,0,22,1,3,0,0
USER_06139,0,10,0,20,0,5,0,0
USER_06140,2,16,0,18,0,3,0,1
USER_06141,5,12,0,36,1,1,0,0
USER_06142,1,14,2,24,1,1,2,1
USER_06143,1,7,0,19,0,2,1,0
USER_06144,2,18,1,23,1,4,0,0
USER_06145,2,18,0,21,0,7,0,0
USER_06146,2,9,0,19,1,2,0,0
USER_06147,3,8,0,211,0,6,1,0
USER_06148,4,8,0,27,0,6,0,0
USER_06149,4,7,1,112,6,14,2,1
USER_06150,5,10,0,82,2,10,0,1
USER_06151,5,3,3,156,4,11,0,1
USER_06152,5,8,0,79,4,5,2,0
USER_06153,1,13,0,15,0,2,0,0
USER_06154,1,9,0,25,1,6,0,0
USER_06155,1,17,0,27,0,2,1,0
USER_06156,3,12,0,16,1,3,0,0
USER_06157,1,15,0,23,1,7,0,0
USER_06158,1,16,0,16,1,5,0,0
USER_06159,0,11,0,10,3,2,0,0
USER_06160,3,6,2,24,4,5,1,0
USER_06161,3,15,0,34,1,2,0,0
USER_06162,1,16,1,9,1,0,0,0
USER_06163,0,11,1,46,0,5,0,0
USER_06164,0,13,0,25,1,2,1,0
USER_06165,1,3,0,92,6,11,2,1
USER_06166,0,12,0,22,0,3,0,0
USER_06167,2,18,0,14,1,5,0,0
USER_06168,2,7,0,64,0,3,2,0
USER_06169,1,19,1,19,0,5,0,0
USER_06170,1,19,0,12,2,5,2,0
USER_06171,3,8,1,118,3,5,3,1
USER_06172,0,9,0,23,0,2,1,0
USER_06173,3,13,1,37,1,1,0,0
USER_06174,2,12,0,27,0,3,0,0
USER_06175,1,17,0,29,0,1,0,0
USER_06176,7,7,1,73,3,6,1,1
USER_06177,4,4,1,187,6,8,1,1
USER_06178,0,8,0,15,2,3,0,0
USER_06179,0,12,0,23,1,6,0,0
USER_06180,0,22,0,25,2,8,1,0
USER_06181,0,14,0,20,1,3,1,0
USER_06182,0,18,1,55,6,2,0,0
USER_06183,9,4,2,85,2,8,1,1
USER_06184,1,19,0,6,2,5,0,0
USER_06185,3,13,1,38,0,7,0,0
USER_06186,8,0,3,133,3,9,2,1
USER_06187,10,4,2,35,5,6,2,1
USER_06188,0,13,1,32,1,3,0,0
USER_06189,5,13,0,19,0,2,1,0
USER_06190,2,8,0,64,1,1,0,0
USER_06191,4,4,0,225,6,3,3,1
USER_06192,3,22,1,8,1,6,0,1
USER_06193,0,19,0,12,0,1,0,0
USER_06194,3,13,0,29,1,2,0,0
USER_06195,0,10,0,15,2,3,0,0
USER_06196,0,17,0,26,1,2,0,0
USER_06197,10,22,2,280,2,10,3,1
USER_06198,0,15,0,13,1,3,0,0
USER_06199,0,12,0,31,0,5,0,0
USER_06200,4,2,1,30,6,8,3,1
USER_06201,0,14,1,92,1,4,0,0
USER_06202,1,15,1,29,1,7,0,0
USER_06203,0,9,0,19,1,1,0,0
USER_06204,1,10,0,19,3,2,1,0
USER_06205,1,9,0,7,3,2,0,0
USER_06206,1,15,0,35,0,5,0,0
USER_06207,1,13,0,27,2,5,0,0
USER_06208,1,8,0,22,0,4,0,0
USER_06209,0,14,0,25,2,4,2,0
USER_06210,9,18,2,33,4,10,4,1
USER_06211,2,7,1,6,0,4,0,0
USER_06212,3,1,2,199,5,11,3,1
USER_06213,1,14,0,20,1,1,1,0
USER_06214,1,9,0,28,0,0,0,0
USER_06215,0,12,0,26,1,5,0,0
USER_06216,1,10,0,26,1,2,0,0
USER_06217,2,7,0,17,1,5,1,0
USER_06218,0,6,1,81,0,5,0,0
USER_06219,1,9,0,49,0,7,0,1
USER_06220,1,20,0,14,0,3,0,0
USER_06221,1,9,0,56,1,3,0,0
USER_06222,0,12,0,31,2,3,0,0
USER_06223,1,13,0,10,1,0,0,0
USER_06224,1,20,1,50,0,1,0,0
USER_06225,1,6,0,19,0,2,0,0
USER_06226,2,10,0,19,0,2,0,0
USER_06227,5,14,0,22,0,3,1,0
USER_06228,1,13,0,27,2,1,0,0
USER_06229,2,11,2,21,2,3,1,0
USER_06230,2,15,0,44,0,3,0,0
USER_06231,6,23,3,2000,2,8,0,1
USER_06232,1,12,0,20,2,1,0,0
USER_06233,3,4,1,63,0,6,1,1
USER_06234,5,16,0,19,1,5,3,0
USER_06235,2,5,0,14,2,4,0,0
USER_06236,4,12,0,18,0,0,0,0
USER_06237,3,12,0,11,2,4,0,1
USER_06238,4,11,0,32,2,2,0,1
USER_06239,7,5,2,174,4,9,2,0
USER_06240,1,12,0,12,0,7,0,0
USER_06241,1,17,0,64,0,8,0,0
USER_06242,0,15,0,10,2,3,0,0
USER_06243,2,10,0,12,0,5,0,0
USER_06244,5,3,3,101,6,10,2,1
USER_06245,3,9,0,23,1,3,0,0
USER_06246,2,16,2,12,1,3,0,0
USER_06247,7,3,0,132,8,5,3,1
USER_06248,2,1,1,62,7,2,3,0
USER_06249,0,13,0,40,0,3,0,0
USER_06250,2,14,0,29,0,2,0,0
USER_06251,5,10,2,393,6,8,2,1
USER_06252,3,13,0,20,2,1,0,0
USER_06253,1,12,0,27,0,8,0,0
USER_06254,1,14,2,33,2,4,0,0
USER_06255,5,10,4,32,3,9,2,0
USER_06256,4,12,2,103,10,10,5,1
USER_06257,4,15,1,62,1,3,0,0
USER_06258,3,10,0,12,2,1,0,0
USER_06259,0,9,1,18,1,2,0,0
USER_06260,1,13,0,17,0,1,0,0
USER_06261,8,2,2,111,2,9,3,1
USER_06262,3,16,1,48,1,0,1,0
USER_06263,1,19,0,10,1,3,0,0
USER_06264,5,0,1,147,5,13,0,1
USER_06265,3,11,0,16,0,1,0,0
USER_06266,2,17,1,73,9,9,2,1
USER_06267,2,19,0,25,0,2,1,0
USER_06268,6,3,2,13,4,11,1,1
USER_06269,5,7,0,77,0,2,0,0
USER_06270,1,9,0,7,3,5,0,0
USER_06271,0,12,0,7,0,1,0,0
USER_06272,1,14,1,25,0,2,0,0
USER_06273,0,20,1,32,1,3,0,0
USER_06274,3,10,1,15,1,3,0,0
USER_06275,2,15,1,26,0,5,0,0
USER_06276,5,7,0,62,3,11,1,1
USER_06277,1,11,0,11,0,3,0,0
USER_06278,1,19,1,30,2,2,0,1
USER_06279,4,7,2,109,6,7,2,1
USER_06280,1,9,1,25,1,2,1,0
USER_06281,5,1,0,71,4,11,3,1
USER_06282,0,13,1,14,1,2,1,0
USER_06283,0,9,1,32,2,4,2,0
USER_06284,1,11,1,71,1,4,1,0
USER_06285,5,1,1,32,9,7,2,1
USER_06286,0,11,0,21,3,2,0,0
USER_06287,0,13,0,27,1,2,0,0
USER_06288,1,3,2,21,10,3,0,1
USER_06289,0,20,1,30,1,3,1,0
USER_06290,9,12,1,124,5,8,0,1
USER_06291,4,2,0,44,4,9,2,1
USER_06292,6,0,0,253,3,8,0,1
USER_06293,4,9,2,540,5,7,2,1
USER_06294,3,2,2,139,3,8,1,1
USER_06295,1,11,0,16,2,4,0,0
USER_06296,7,7,1,88,6,10,1,0
USER_06297,4,3,1,96,4,10,0,1
USER_06298,1,9,0,12,1,5,0,0
USER_06299,3,11,0,10,1,1,0,0
USER_06300,0,2,1,136,2,11,0,1
USER_06301,0,12,0,11,0,4,1,0
USER_06302,3,13,0,34,1,4,0,1
USER_06303,3,9,0,25,1,4,0,1
USER_06304,0,16,1,70,1,2,0,0
USER_06305,5,2,1,196,4,12,1,1
USER_06306,4,10,0,24,1,1,0,0
USER_06307,0,12,1,50,1,1,1,0
USER_06308,7,4,1,24,7,17,3,1
USER_06309,3,9,0,15,3,1,0,0
USER_06310,5,19,3,58,3,15,2,0
USER_06311,3,13,0,78,1,3,0,0
USER_06312,7,1,1,110,5,9,5,1
USER_06313,2,0,4,516,3,11,0,0
USER_06314,3,12,1,11,1,7,0,1
USER_06315,2,11,1,38,3,2,0,0
USER_06316,2,17,0,14,0,4,0,0
USER_06317,2,7,0,15,2,5,1,1
USER_06318,1,2,2,235,7,9,2,1
USER_06319,0,9,0,16,1,3,0,0
USER_06320,5,10,0,76,0,3,0,0
USER_06321,1,11,0,67,1,3,0,0
USER_06322,2,12,0,65,4,3,0,1
USER_06323,3,6,1,67,5,9,0,0
USER_06324,3,13,0,70,0,5,0,0
USER_06325,2,11,1,23,1,5,0,0
USER_06326,3,4,0,38,1,4,1,1
USER_06327,5,3,1,169,5,11,0,1
USER_06328,2,16,0,17,1,6,1,0
USER_06329,1,15,0,40,2,3,0,0
USER_06330,1,15,0,21,2,1,0,0
USER_06331,0,12,0,35,0,5,3,0
USER_06332,3,1,3,55,7,7,0,0
USER_06333,2,11,0,34,1,0,0,0
USER_06334,2,11,0,37,1,2,0,0
USER_06335,3,12,2,178,11,11,3,1
USER_06336,2,16,0,87,0,3,0,0
USER_06337,2,4,0,57,2,5,1,0
USER_06338,3,13,1,16,0,3,0,0
USER_06339,0,13,0,15,1,3,0,0
USER_06340,5,4,2,27,7,9,2,1
USER_06341,5,1,6,23,6,8,2,1
USER_06342,8,8,1,97,3,10,1,1
USER_06343,3,1,2,42,3,12,1,1
USER_06344,3,12,0,8,2,1,0,0
USER_06345,1,15,0,33,1,3,0,0
USER_06346,2,7,0,44,1,3,0,0
USER_06347,2,5,2,54,1,11,2,1
USER_06348,4,2,1,113,6,11,1,1
USER_06349,0,14,1,21,0,2,0,1
USER_06350,0,8,1,36,1,2,0,0
USER_06351,10,6,0,67,3,7,1,1
USER_06352,2,1,1,301,5,11,1,1
USER_06353,3,2,2,40,6,11,1,1
USER_06354,1,8,1,12,2,1,0,0
USER_06355,2,17,0,8,0,3,1,0
USER_06356,2,9,0,15,0,2,1,0
USER_06357,1,11,0,22,2,1,1,0
USER_06358,3,3,2,26,11,9,1,1
USER_06359,1,6,1,41,1,5,1,0
USER_06360,0,15,0,76,1,1,0,0
USER_06361,1,9,0,37,2,3,0,0
USER_06362,2,16,0,50,3,2,1,1
USER_06363,2,14,0,8,0,1,0,0
USER_06364,2,17,1,10,1,4,0,1
USER_06365,5,2,0,159,6,7,3,1
USER_06366,1,16,1,28,0,1,2,0
USER_06367,1,14,0,23,2,4,0,0
USER_06368,0,12,0,8,2,3,0,0
USER_06369,1,14,0,37,2,2,0,0
USER_06370,4,12,1,87,5,12,0,1
USER_06371,8,6,0,133,7,7,2,1
USER_06372,1,17,0,37,1,1,1,0
USER_06373,8,22,1,74,7,4,2,1
USER_06374,2,1,0,102,6,10,0,1
USER_06375,4,7,0,39,2,2,0,0
USER_06376,2,6,0,16,0,2,0,0
USER_06377,0,11,0,11,0,3,1,0
USER_06378,5,4,0,147,7,11,2,1
USER_06379,5,12,1,42,2,6,1,0
USER_06380,3,8,0,13,1,2,1,0
USER_06381,5,21,4,202,1,9,0,1
USER_06382,8,5,2,58,7,9,1,1
USER_06383,2,11,0,25,3,0,0,0
USER_06384,2,4,3,50,6,9,1,1
USER_06385,1,16,1,35,2,3,1,0
USER_06386,2,2,1,229,7,9,2,1
USER_06387,2,11,1,21,0,2,0,0
USER_06388,2,14,0,17,1,2,1,0
USER_06389,7,20,0,45,9,8,3,1
USER_06390,3,18,0,40,0,1,0,0
USER_06391,4,15,0,18,1,5,1,0
USER_06392,1,15,0,22,2,2,1,0
USER_06393,0,10,0,42,1,1,0,0
USER_06394,1,9,0,24,2,6,0,0
USER_06395,0,10,0,23,0,2,1,0
USER_06396,1,0,0,48,4,8,2,1
USER_06397,4,4,1,145,1,4,0,0
USER_06398,1,6,0,33,1,3,0,0
USER_06399,1,17,1,20,0,5,1,0
USER_06400,8,0,0,168,6,4,1,1
USER_06401,0,16,0,19,0,2,0,0
USER_06402,1,14,1,10,0,9,1,0
USER_06403,2,15,0,7,0,2,0,0
USER_06404,2,16,1,43,1,2,0,0
USER_06405,2,12,1,76,2,2,0,1
USER_06406,6,6,2,57,8,6,3,1
USER_06407,7,0,1,106,2,12,2,1
USER_06408,1,16,0,42,0,0,0,0
USER_06409,1,18,1,18,0,3,0,0
USER_06410,2,10,0,15,0,8,2,0
USER_06411,1,16,0,53,0,4,0,0
USER_06412,6,1,1,704,6,8,2,1
USER_06413,0,7,0,21,1,1,1,0
USER_06414,4,5,1,91,7,8,0,1
USER_06415,3,10,1,16,3,2,0,0
USER_06416,2,18,0,61,1,2,0,0
USER_06417,1,13,0,57,1,1,0,0
USER_06418,1,21,1,10,3,1,0,0
USER_06419,3,7,2,29,3,9,0,1
USER_06420,1,10,1,22,0,2,1,0
USER_06421,2,15,0,16,0,8,1,0
USER_06422,0,15,2,20,0,2,0,0
USER_06423,1,15,0,28,0,1,0,0
USER_06424,5,6,1,105,5,20,1,1
USER_06425,3,15,0,35,0,2,0,0
USER_06426,2,9,1,37,0,2,1,0
USER_06427,1,5,1,10,1,4,0,1
USER_06428,0,14,0,23,0,4,0,0
USER_06429,2,21,0,21,2,1,1,0
USER_06430,1,15,0,41,0,0,0,0
USER_06431,1,10,0,6,0,5,1,0
USER_06432,1,12,3,71,1,2,1,0
USER_06433,1,13,1,24,2,2,0,0
USER_06434,6,15,2,71,1,4,1,1
USER_06435,2,9,1,8,1,1,1,0
USER_06436,3,14,0,20,2,1,1,0
USER_06437,3,14,0,13,0,3,1,0
USER_06438,1,9,0,45,2,6,2,0
USER_06439,8,22,1,130,5,6,1,1
USER_06440,1,12,0,23,1,3,2,0
USER_06441,4,11,0,16,1,5,0,0
USER_06442,2,5,2,17,3,9,1,1
USER_06443,5,21,0,94,2,3,1,0
USER_06444,3,1,2,142,4,7,3,1
USER_06445,0,14,0,27,0,0,0,1
USER_06446,1,15,0,18,0,4,0,0
USER_06447,1,12,1,31,2,1,0,0
USER_06448,0,10,0,41,1,4,1,0
USER_06449,2,12,0,26,1,6,0,0
USER_06450,2,22,1,64,4,6,3,0
USER_06451,3,20,0,42,0,4,0,0
USER_06452,1,11,1,30,1,5,1,0
USER_06453,0,19,1,28,2,0,1,0
USER_06454,1,13,0,15,1,3,0,0
USER_06455,0,11,0,16,2,2,0,0
USER_06456,4,3,1,227,3,9,2,1
USER_06457,3,9,0,15,0,3,0,0
USER_06458,5,8,2,618,3,10,1,1
USER_06459,2,12,1,37,1,3,0,0
USER_06460,8,6,1,92,2,7,1,1
USER_06461,1,20,1,5,2,1,2,0
USER_06462,4,6,2,58,9,9,1,1
USER_06463,1,8,0,198,0,8,6,0
USER_06464,2,11,0,19,1,4,0,0
USER_06465,2,8,1,36,1,3,0,0
USER_06466,4,2,4,57,9,5,2,1
USER_06467,3,16,0,23,2,5,1,0
USER_06468,2,3,4,77,5,5,1,1
USER_06469,3,23,0,95,6,7,2,1
USER_06470,3,1,0,159,8,8,2,1
USER_06471,2,13,0,27,0,1,0,0
USER_06472,2,14,0,10,1,2,0,0
USER_06473,3,0,3,43,3,10,1,0
USER_06474,4,14,0,43,0,0,0,0
USER_06475,0,12,0,41,0,1,0,1
USER_06476,1,13,0,17,1,0,0,0
USER_06477,5,1,1,96,8,8,1,1
USER_06478,1,12,0,5,0,3,0,1
USER_06479,0,8,0,17,0,4,0,0
USER_06480,1,17,0,8,0,3,2,0
USER_06481,3,18,2,29,2,8,0,0
USER_06482,2,4,0,16,1,4,0,0
USER_06483,5,19,2,31,8,8,0,1
USER_06484,5,10,0,36,9,10,2,1
USER_06485,6,3,2,415,7,5,0,1
USER_06486,1,4,0,121,4,5,2,1
USER_06487,1,13,1,15,1,1,0,0
USER_06488,0,13,1,33,2,2,1,0
USER_06489,0,10,0,16,1,1,0,0
USER_06490,2,5,2,61,4,7,1,0
USER_06491,1,16,0,10,0,1,1,0
USER_06492,1,11,1,64,2,1,0,0
USER_06493,5,3,3,44,3,5,1,1
USER_06494,3,11,1,17,1,1,0,0
USER_06495,5,16,2,160,7,9,1,1
USER_06496,3,12,1,17,0,1,0,0
USER_06497,1,12,0,31,2,5,0,0
USER_06498,2,12,1,7,1,3,0,0
USER_06499,4,13,0,16,5,4,0,0
USER_06500,1,6,0,39,0,3,0,0
USER_06501,3,1,3,32,4,8,1,1
USER_06502,2,14,0,22,1,1,0,0
USER_06503,0,17,0,11,0,1,0,0
USER_06504,7,4,2,54,3,6,3,1
USER_06505,3,5,3,185,8,6,2,1
USER_06506,1,13,0,14,2,5,0,1
USER_06507,4,4,0,447,4,5,0,1
USER_06508,2,10,1,31,1,3,1,0
USER_06509,2,6,0,14,0,2,0,0
USER_06510,0,13,0,18,0,3,0,0
USER_06511,5,4,2,262,6,13,1,1
USER_06512,0,18,0,36,0,2,0,0
USER_06513,1,12,1,11,1,3,0,0
USER_06514,3,19,1,28,6,13,3,1
USER_06515,2,9,0,26,0,1,0,0
USER_06516,1,13,0,28,1,4,0,0
USER_06517,5,3,2,96,4,6,0,1
USER_06518,0,13,1,28,3,4,2,0
USER_06519,0,23,0,21,0,3,0,0
USER_06520,2,9,0,43,0,2,0,0
USER_06521,5,6,1,110,3,7,0,0
USER_06522,2,17,0,50,1,3,0,0
USER_06523,2,17,1,17,0,3,0,0
USER_06524,5,9,0,12,0,4,1,0
USER_06525,2,13,0,21,1,1,0,0
USER_06526,3,5,2,193,6,10,0,1
USER_06527,3,15,0,29,1,3,0,0
USER_06528,0,11,1,8,0,0,1,0
USER_06529,0,14,0,14,0,0,0,0
USER_06530,0,17,0,15,1,4,0,0
USER_06531,0,13,0,29,2,3,2,0
USER_06532,6,3,0,117,6,13,2,1
USER_06533,9,2,3,90,6,10,2,1
USER_06534,2,17,0,11,1,3,0,0
USER_06535,2,11,0,15,0,8,0,0
USER_06536,1,14,1,12,1,3,0,0
USER_06537,1,15,1,26,0,3,0,0
USER_06538,2,15,1,36,0,4,0,0
USER_06539,0,14,0,77,1,1,0,0
USER_06540,4,20,2,60,3,9,1,1
USER_06541,3,2,0,32,6,9,4,1
USER_06542,2,7,1,18,2,5,0,0
USER_06543,0,22,0,320,6,7,0,1
USER_06544,2,15,0,91,2,3,0,0
USER_06545,6,16,0,15,1,5,1,0
USER_06546,6,1,2,158,5,8,2,1
USER_06547,3,20,0,37,0,2,1,1
USER_06548,3,7,0,16,1,4,0,0
USER_06549,7,16,1,103,3,12,1,1
USER_06550,2,15,1,9,1,2,1,0
USER_06551,6,13,2,77,5,15,4,1
USER_06552,2,14,0,12,3,2,0,0
USER_06553,5,2,1,138,3,7,1,1
USER_06554,0,19,0,22,3,3,0,0
USER_06555,2,9,0,30,3,1,1,0
USER_06556,2,11,0,18,2,1,0,0
USER_06557,2,16,0,56,6,7,1,1
USER_06558,3,12,0,19,1,2,0,1
USER_06559,7,6,2,62,12,9,2,1
USER_06560,2,15,0,31,3,3,1,0
USER_06561,0,14,0,10,0,4,0,0
USER_06562,2,19,0,27,0,3,0,0
USER_06563,1,16,1,15,1,4,0,0
USER_06564,5,13,3,89,3,12,2,1
USER_06565,1,16,1,10,2,0,0,1
USER_06566,0,9,1,10,0,2,0,0
USER_06567,1,12,1,18,2,2,0,0
USER_06568,2,12,0,23,0,2,0,0
USER_06569,2,17,0,28,0,3,0,0
USER_06570,6,12,2,95,7,6,0,1
USER_06571,4,13,0,31,3,3,0,1
USER_06572,0,13,0,18,1,3,0,0
USER_06573,1,17,1,19,1,0,0,0
USER_06574,2,9,0,60,1,1,1,0
USER_06575,2,13,2,36,0,1,0,0
USER_06576,4,18,0,16,4,6,0,0
USER_06577,2,15,1,20,3,1,0,1
USER_06578,3,19,0,58,5,8,4,0
USER_06579,5,3,2,93,7,9,2,1
USER_06580,4,1,1,36,1,6,3,1
USER_06581,3,2,1,44,9,10,5,1
USER_06582,1,12,0,22,2,6,0,1
USER_06583,2,5,4,80,4,15,3,1
USER_06584,2,15,2,19,2,6,0,0
USER_06585,0,9,1,22,1,1,0,0
USER_06586,3,17,0,18,7,0,0,0
USER_06587,3,15,0,27,2,3,0,0
USER_06588,7,9,0,557,11,9,1,0
USER_06589,8,4,3,143,5,10,2,1
USER_06590,1,13,1,34,2,2,0,0
USER_06591,4,16,0,45,0,2,0,0
USER_06592,1,13,1,30,3,6,0,0
USER_06593,1,16,0,13,3,1,1,0
USER_06594,7,1,0,41,3,8,3,1
USER_06595,3,7,0,67,6,10,0,0
USER_06596,2,18,0,13,0,3,0,0
USER_06597,3,14,0,14,0,3,0,1
USER_06598,3,9,0,45,1,7,0,0
USER_06599,1,12,0,43,0,2,2,0
USER_06600,1,20,0,18,0,0,0,0
USER_06601,2,11,0,10,2,4,1,0
USER_06602,3,7,1,8,3,2,0,0
USER_06603,2,10,0,16,0,1,0,0
USER_06604,3,12,2,51,0,3,0,0
USER_06605,3,0,0,230,7,5,0,1
USER_06606,1,17,0,18,1,2,0,0
USER_06607,7,2,0,93,3,14,1,1
USER_06608,2,18,0,29,1,5,0,0
USER_06609,1,15,0,18,1,3,0,0
USER_06610,0,17,0,11,2,4,0,0
USER_06611,6,8,3,271,6,11,0,1
USER_06612,3,12,0,59,2,1,0,0
USER_06613,3,19,0,21,0,3,0,0
USER_06614,0,18,0,9,1,3,0,0
USER_06615,2,1,2,55,6,7,1,1
USER_06616,2,18,0,29,0,3,0,0
USER_06617,0,22,0,24,2,1,0,0
USER_06618,2,5,3,95,2,7,1,1
USER_06619,3,6,0,42,0,3,0,0
USER_06620,3,7,0,13,1,1,1,0
USER_06621,3,22,0,100,4,9,1,0
USER_06622,0,10,0,26,2,5,0,0
USER_06623,1,10,0,31,1,3,1,0
USER_06624,2,14,0,15,2,2,0,0
USER_06625,1,12,1,37,2,1,0,0
USER_06626,4,23,2,59,7,8,0,1
USER_06627,0,16,0,34,2,4,1,0
USER_06628,1,9,0,24,0,5,1,0
USER_06629,4,14,1,24,2,2,1,0
USER_06630,3,11,1,28,1,2,0,0
USER_06631,0,16,1,28,0,1,0,0
USER_06632,0,12,1,26,1,3,0,0
USER_06633,4,3,0,114,5,7,0,1
USER_06634,1,13,0,40,0,2,0,0
USER_06635,6,4,0,167,3,1,2,1
USER_06636,1,14,0,43,2,1,0,0
USER_06637,3,8,0,18,1,1,1,0
USER_06638,9,23,0,273,4,7,1,1
USER_06639,9,4,1,112,2,6,1,1
USER_06640,2,6,0,43,0,3,0,0
USER_06641,1,12,1,32,2,3,0,0
USER_06642,6,5,1,32,5,6,0,1
USER_06643,6,16,0,6,1,2,0,0
USER_06644,1,15,0,18,0,2,1,0
USER_06645,2,13,0,40,1,4,2,0
USER_06646,0,12,0,50,0,6,0,1
USER_06647,1,10,0,11,0,3,0,0
USER_06648,1,16,0,13,1,4,1,0
USER_06649,6,5,2,25,4,9,2,0
USER_06650,0,11,0,19,0,2,0,0
USER_06651,1,18,0,29,1,3,0,0
USER_06652,6,17,2,478,3,10,1,1
USER_06653,2,16,0,43,1,3,1,0
USER_06654,3,13,0,57,0,6,1,0
USER_06655,2,20,3,14,1,3,0,0
USER_06656,4,10,0,16,1,5,0,0
USER_06657,1,6,0,46,1,3,0,0
USER_06658,5,5,1,59,5,18,2,1
USER_06659,3,7,0,80,3,7,2,1
USER_06660,2,16,1,12,1,5,0,0
USER_06661,4,17,0,22,1,1,0,0
USER_06662,3,9,0,165,8,8,2,1
USER_06663,3,17,1,30,0,4,0,0
USER_06664,5,0,1,193,5,10,0,1
USER_06665,0,14,0,8,1,4,0,0
USER_06666,2,6,0,79,4,9,2,0
USER_06667,0,1,0,154,4,11,2,1
USER_06668,1,11,0,32,1,5,0,0
USER_06669,3,13,0,30,1,3,0,0
USER_06670,4,2,0,47,6,11,1,1
USER_06671,4,15,0,32,3,2,0,1
USER_06672,1,19,0,15,1,3,0,0
USER_06673,2,10,2,29,1,3,0,1
USER_06674,2,7,0,30,0,2,0,0
USER_06675,2,13,0,27,1,2,0,0
USER_06676,0,14,2,32,1,2,0,0
USER_06677,3,12,0,22,0,5,1,0
USER_06678,4,9,0,66,0,4,0,0
USER_06679,1,17,0,23,0,5,0,0
USER_06680,2,14,0,42,1,3,0,0
USER_06681,4,19,1,68,0,1,1,0
USER_06682,7,22,0,26,5,6,1,0
USER_06683,2,10,0,39,3,1,1,0
USER_06684,5,18,0,43,8,7,2,1
USER_06685,1,15,1,84,0,4,0,0
USER_06686,1,19,0,70,0,5,2,0
USER_06687,2,14,1,93,6,8,0,0
USER_06688,4,7,1,101,3,6,4,1
USER_06689,2,13,0,7,0,1,0,0
USER_06690,1,12,0,28,1,3,0,0
USER_06691,1,12,0,29,1,2,0,0
USER_06692,3,14,0,27,1,4,0,0
USER_06693,4,22,0,108,11,9,1,1
USER_06694,2,7,0,73,8,11,2,1
USER_06695,0,13,0,24,0,4,0,0
USER_06696,0,13,0,13,4,4,1,0
USER_06697,3,20,1,33,2,3,0,0
USER_06698,2,13,0,24,1,6,1,0
USER_06699,0,23,2,94,9,10,1,1
